fold_change	p_value
207550_at	-0.0477468241465564	1
207551_s_at	0.301793336576214	9.25144658236555e-06
207552_at	0.222942861217145	0.032509002666605
207553_at	-0.0913092938359656	1
207554_x_at	-0.145730214853895	1
207555_s_at	-0.21277512847097	0.36833663743034
207556_s_at	0.318444121262463	0.668915823581307
207557_s_at	0.380833859525507	1
207558_s_at	0.21210182836494	1
207559_s_at	-0.127745850790718	1
207560_at	0.0239646501126254	1
207561_s_at	-0.0280360970369418	1
207562_at	-0.164323340582934	1
207563_s_at	0.332252365400411	0.00195868963226943
207564_x_at	0.380288221201485	0.0177224331635023
207565_s_at	0.997765524097017	4.13204914079469e-14
207566_at	0.128354889695718	1
207567_at	-1.58528217703054	2.46588351086669e-12
207568_at	0.0455638272025896	1
207569_at	0.00397283831967599	1
207570_at	-0.0852899343940265	1
207571_x_at	1.57853155439414	2.26148532146178e-14
207572_at	-0.27150864434039	0.00506267687465396
207573_x_at	-0.38949477551423	8.51440106048387e-10
207574_s_at	0.00353583696848681	1
207575_at	0.142462798493826	1
207576_x_at	-0.341161480822112	0.00628500747578181
207577_at	-0.117895307375744	1
207578_s_at	-0.335935640565755	1.76295163653416e-05
207579_at	-0.0861484596674313	1
207580_at	0.00967896459761608	1
207581_s_at	-0.0509641971055914	1
207582_at	-0.163068473569037	0.464807965898902
207583_at	-0.0981447447829926	1
207584_at	-0.312548051678147	1.20945825891126e-05
207585_s_at	0.330980701841893	0.00399379979602794
207586_at	-0.0624529665019402	1
207587_at	-0.104767214007734	1
207588_at	-0.000259743199402251	1
207589_at	-0.177296322143133	1
207590_s_at	0.0654781390362937	1
207591_s_at	-0.20942138869285	0.0901186638212145
207592_s_at	-0.141548665612235	1
207593_at	-0.238879693590832	8.18516828946213e-05
207594_s_at	-0.187750889781746	1
207595_s_at	0.47189779558192	3.0601594214836e-09
207596_at	0.0664155769047352	1
207597_at	0.467456624797252	9.77770643418412e-07
207598_x_at	-0.00974045820307712	1
207599_at	-0.110013516260225	1
207600_at	-0.0822936343609326	1
207601_at	-0.201069981561218	1
207602_at	-0.00199229091891429	1
207603_at	0.0435045097727063	1
207604_s_at	0.673518313417196	7.91083771948232e-05
207605_x_at	0.303292627266695	0.00375013450682424
207606_s_at	0.0290677782701128	1
207607_at	0.00775645737272024	1
207608_x_at	-0.318718170417674	3.70409944891335e-06
207609_s_at	-0.200603386109739	0.196225830094003
207610_s_at	1.73613548867563	6.9826951632172e-16
207611_at	-0.190400387216271	0.308524116187416
207612_at	-0.316682656036391	3.49988078887747e-06
207613_s_at	-0.162729504025348	1
207614_s_at	0.389395684986032	3.08194995485612e-10
207615_s_at	-0.0762573431836064	1
207616_s_at	0.302231658422704	5.5215282963325e-06
207617_at	-0.0153133919276742	1
207618_s_at	-0.0849291052378467	1
207619_at	-0.0945812310858107	1
207620_s_at	0.23363394938873	1
207621_s_at	-0.258956036488684	1
207622_s_at	0.146243495439209	1
207623_at	0.247638725073546	1
207624_s_at	0.223232657441596	1
207625_s_at	-0.0980870986647711	1
207626_s_at	-0.0719271635239025	1
207627_s_at	0.0117775174739627	1
207628_s_at	-0.0296172104517662	1
207629_s_at	0.227084596014828	0.0784819847465597
207630_s_at	0.221429994833398	1
207631_at	-0.0936579530080399	1
207632_at	-0.00670236917645317	1
207633_s_at	-0.087580613478623	1
207634_at	-0.0959805655018311	1
207635_s_at	-0.113523375995483	1
207636_at	-0.0579530902820653	1
207637_at	-0.269210353803173	6.15935583521831e-06
207638_at	-0.0418375230138288	1
207639_at	-0.144840946850321	1
207640_x_at	-0.0630958660829535	1
207641_at	-0.248637348743631	0.0826660183096429
207642_at	-0.0564988352563232	1
207643_s_at	0.45452382946449	0.000147332820244406
207644_at	-0.265624947159466	0.0264501285142127
207645_s_at	0.0393510546182139	1
207646_s_at	0.03585659640828	1
207647_at	-0.0398153361688802	1
207648_at	-0.329963737402479	0.00297478253463462
207649_at	0.0402515518140825	1
207650_x_at	-0.715229827645912	4.35484515643946e-11
207651_at	1.16353466578103	5.68563240650662e-07
207652_s_at	0.225525774154415	0.44316347729238
207653_at	-0.0288614157728171	1
207654_x_at	-0.0342016457702492	1
207655_s_at	-0.231202317932635	1
207656_s_at	-0.158839020652429	1
207657_x_at	-0.0484253965498667	1
207658_s_at	-0.267144373566826	2.46941313501251e-05
207659_s_at	-0.23849663105958	9.73634431682269e-05
207660_at	-0.00330720272805607	1
207661_s_at	0.141980395914707	1
207662_at	-0.116193564393573	1
207663_x_at	-0.0961120060992067	1
207664_at	-0.0405736068717548	1
207665_at	-0.123929056437467	1
207666_x_at	0.0344096425118243	1
207667_s_at	-0.168824704707317	1
207668_x_at	0.420696484400418	1.49524660926059e-06
207669_at	-0.320979638775968	4.70480051816286e-06
207670_at	-0.158487634167378	1
207671_s_at	0.200499502487617	1
207672_at	-0.0736245840007324	1
207673_at	-1.85027727017642	4.54047059124017e-15
207674_at	0.08067871099664	1
207675_x_at	-0.280735728215959	0.172653572123647
207676_at	-0.171266114056492	1
207677_s_at	1.36836129246161	1.80624929454544e-11
207678_s_at	0.0192203976235432	1
207679_at	-0.196612896799941	0.00263695777014537
207680_x_at	-0.103153998574685	1
207681_at	0.519095097973703	0.000221564752066462
207682_s_at	0.0792864335843344	1
207683_at	-0.231336696827255	1.23241060500403e-05
207684_at	-0.208231192995393	0.0441757731751973
207685_at	-0.215430138573732	1
207686_s_at	0.57246700154619	1.08050526754776e-07
207687_at	-0.153899309333113	1
207688_s_at	0.260819074712413	1
207689_at	-0.0580893351795955	1
207690_at	-0.285292287539598	5.87700106881377e-05
207691_x_at	1.90192011413493	1.73607972978071e-16
207692_s_at	0.445243018848268	0.00440370715600501
207693_at	-0.417064610552043	3.07347762201845e-05
207694_at	-0.111265415933999	1
207695_s_at	-0.16780435822626	1
207696_at	-0.0431428968001022	1
207697_x_at	0.992241910790282	8.04764279422896e-12
207698_at	-0.453374455746465	7.81357198765523e-05
207699_at	-0.170673478584681	0.61139477403968
207700_s_at	0.35203199696651	0.960189165800642
207701_at	-0.0330141275590257	1
207702_s_at	-0.375049765630222	0.0010474759640735
207703_at	0.0182372035511182	1
207704_s_at	0.196384021525881	1
207705_s_at	-1.13492624732919	1.60344442041917e-15
207706_at	-0.0443428263627736	1
207707_s_at	-0.462928086005361	3.43343007445428e-08
207708_at	-0.199318915714171	0.0333206193744406
207709_at	-0.197760714268738	1
207710_at	-0.0797797267106803	1
207711_at	0.0125404613244307	1
207712_at	-0.0159593285052884	1
207713_s_at	0.412972960853672	0.00397780259604678
207714_s_at	0.843583895504644	1.88400062594274e-08
207715_at	-0.100667521434251	1
207716_at	-0.146882819362332	0.100585656423085
207717_s_at	-0.0338593915448131	1
207718_x_at	-0.134943252113644	1
207719_x_at	1.02408933481393	2.86833165410115e-14
207720_at	-0.124077464116786	0.477941783017559
207721_x_at	0.137491685330632	1
207722_s_at	-0.017171043056349	1
207723_s_at	0.428985724322523	1.38324414417215e-07
207724_s_at	0.243049757254736	1
207725_at	0.087068909181311	1
207726_at	-0.0198499321997962	1
207727_s_at	-0.288418354344183	3.25045057986815e-09
207728_at	0.300410503808695	0.0414828469234287
207729_at	-1.00557104995307	2.95201324379381e-09
207730_x_at	0.136241241855858	1
207731_at	-0.0390967755292158	1
207732_s_at	-0.0134797213243631	1
207733_x_at	-0.189794377092211	0.89672906425925
207734_at	0.650340383592504	0.00168974092643506
207735_at	0.653930267023264	0.000991137361725399
207736_s_at	-0.0262407517221983	1
207737_at	-0.151936291707493	1
207738_s_at	-0.0502158116579636	1
207739_s_at	-0.12185456570116	1
207740_s_at	0.562859296250394	6.93270503007054e-09
207741_x_at	0.659497068305686	1
207742_s_at	-0.340742180981538	8.26831905212025e-08
207743_at	-0.0507273611882377	1
207744_at	-0.040973545346191	1
207745_at	-0.123105404463106	1
207746_at	0.165155020740632	1
207747_s_at	0.125203041816949	1
207748_at	-0.0922314554467549	1
207749_s_at	-0.0298495683570223	1
207750_at	0.059154621580539	1
207751_at	-0.0065567530977626	1
207752_x_at	-0.10505539373783	1
207753_at	0.0868316021703279	1
207754_at	-0.254706833478365	0.00845530240751302
207755_at	-0.106150672079418	1
207756_at	-0.160243199346979	1
207757_at	0.0243140362388754	1
207758_at	0.0349223848333047	1
207759_s_at	0.129998788096047	1
207760_s_at	0.867774227216961	2.17793678841663e-15
207761_s_at	-0.940075673868794	7.80413327654119e-13
207762_at	-0.177565422081519	0.0870665304593128
207763_at	-0.220331556614271	0.0134814443093494
207764_s_at	-0.247240169691934	1
207765_s_at	0.0558701183057755	1
207766_at	-0.770739094561707	1.65414756964794e-10
207767_s_at	-0.305592629219508	0.00732344027612572
207768_at	-0.0760045978530357	1
207769_s_at	-0.0480904328951386	1
207770_x_at	-0.0799540253369075	1
207771_at	-1.89322585689218	1.07841940614289e-13
207772_s_at	-0.170795834377779	0.00136696417493574
207773_x_at	-0.0818316254203046	1
207774_at	-0.113885879268058	1
207775_at	-0.0154791663385208	1
207776_s_at	-0.210382317168786	1
207777_s_at	0.708183969210531	0.000101587587374709
207778_at	-0.281475452531974	0.0370229832166837
207779_at	0.150076407234138	0.00711228775927549
207780_at	0.00716613766180219	1
207781_s_at	0.151967287755255	1
207782_s_at	-0.122034480184224	1
207783_x_at	0.00152529033461946	1
207784_at	-0.248283997641545	0.0277576640473609
207785_s_at	0.465346653423142	1.8539323700932e-10
207786_at	0.309667272595735	0.0154495353236433
207787_at	0.0847104197670419	1
207788_s_at	-0.0219891713278493	1
207789_s_at	-0.942218852382378	2.19949350524305e-12
207790_at	0.186311109615295	1
207791_s_at	-0.0558256872365295	1
207792_at	-0.102589578804267	1
207793_s_at	0.114993007635404	1
207794_at	0.296262767645598	0.844361433035271
207795_s_at	0.407149398653106	5.48848569078324e-08
207796_x_at	0.0880026666472951	1
207797_s_at	0.301318981820366	1
207798_s_at	0.225376868250625	0.0645477887809112
207799_x_at	-0.131206694518495	1
207800_at	-0.202818126427238	0.313711346580805
207801_s_at	-0.307959861831797	0.00998216729442924
207802_at	0.0358797984786334	1
207803_s_at	-0.223365951596058	6.06268709611672e-05
207804_s_at	0.0507235411903126	1
207805_s_at	-0.141360192330952	1
207808_s_at	0.630039505725804	0.0211255066611176
207809_s_at	0.133218903648443	1
207810_at	-0.0566372635226062	1
207811_at	0.0317271022416485	1
207812_s_at	0.169632556171422	1
207813_s_at	0.822347722419951	2.05288462681996e-11
207814_at	-0.0394296895892934	1
207815_at	1.27014020579389	0.000583432554171739
207816_at	0.0503310373320387	1
207817_at	-0.177931473676311	0.00088854724324736
207818_s_at	-0.0189348125113415	1
207819_s_at	0.862032256090592	0.00261404714202188
207820_at	-0.144782104363129	1
207821_s_at	0.109776396544023	1
207822_at	0.295872143588114	1
207823_s_at	-0.269328026897302	0.0014180709332831
207824_s_at	0.372305543265579	0.0142609521872572
207825_s_at	-0.222322887220729	0.0523947448373853
207826_s_at	0.516991130263099	1
207827_x_at	-0.139063612720435	1
207828_s_at	0.966799861248272	5.5281753459643e-11
207829_s_at	0.029317899354135	1
207830_s_at	0.10136542288863	1
207831_x_at	0.103646271633433	1
207832_at	-0.407977496425701	2.51618918670801e-05
207833_s_at	-0.0839393240976785	1
207834_at	-0.0476669879430496	1
207835_at	-0.0989808871176541	1
207836_s_at	0.21074420115618	1
207837_at	0.292753128078761	1
207838_x_at	0.024450290473454	1
207839_s_at	-0.123166554113536	1
207840_at	0.26310071905261	0.378255139146152
207841_at	-0.295573855786181	9.78291926370403e-07
207842_s_at	-0.0251894724486847	1
207843_x_at	-0.342458163218717	1
207844_at	-0.279069385413889	0.00206095301429277
207845_s_at	0.149431747658865	1
207846_at	-0.0629087956549625	1
207847_s_at	-0.583687850241255	1
207848_at	-0.213813401966461	0.0103705051332529
207849_at	-0.0150636962073234	1
207850_at	0.478614500757672	1
207851_s_at	-0.0537106102938329	1
207852_at	0.0341830686213345	1
207853_s_at	-0.0270807636902228	1
207854_at	-0.0400971360538782	1
207855_s_at	0.74669831146718	3.98855262138962e-11
207856_s_at	0.454076604953872	9.81280130665735e-07
207857_at	1.13412418516529	8.5216065443554e-10
207858_s_at	-0.814506108672593	5.84470354183274e-05
207859_s_at	-0.057174121509544	1
207860_at	0.0744914654021858	1
207861_at	-0.0349253963574707	1
207862_at	-0.15720196153794	0.120494084042392
207863_at	0.0713105930000122	1
207864_at	-0.235952856763609	5.40224669907047e-09
207865_s_at	-0.157271579860125	0.761967163914671
207866_at	0.028169158354304	1
207867_at	-0.0739945392876118	1
207868_at	-0.12096838756376	1
207869_s_at	-0.0163721400981429	1
207870_at	-0.0325390066869211	1
207871_s_at	-0.488401656332751	1.01508477027821e-05
207872_s_at	0.0988507067708557	1
207873_x_at	-0.199824781352742	0.109859204300334
207874_s_at	-0.233747860004467	0.0393809391565586
207875_at	-0.0564802139932463	1
207876_s_at	-0.101653307101854	1
207877_s_at	0.425721915120143	8.9832478566465e-08
207878_at	-0.0876310715747142	1
207879_at	-0.00848079203039243	1
207880_at	-0.101096549921319	1
207881_at	-0.0401377780907173	1
207882_at	-0.0431457910416189	1
207883_s_at	-0.0838629683685745	1
207884_at	-0.0596571008638254	1
207885_at	-0.0613693651014606	1
207886_s_at	0.526406185125108	1
207887_s_at	-0.0657213125525589	1
207888_at	0.0129478204894204	1
207889_at	-0.496644632344649	8.18730167725861e-06
207890_s_at	-0.183643466050234	1
207891_s_at	0.476400627432072	1
207892_at	0.0858663564699853	1
207893_at	-0.127410401325621	1
207894_s_at	-0.245290350396882	0.00299917102169362
207895_at	0.0874170896894144	1
207896_s_at	-0.0896848828402854	1
207897_at	-0.137890607655473	1
207899_at	-0.0687084687951409	1
207900_at	-0.074713741051089	1
207901_at	0.12847231122862	1
207902_at	-0.0877128869985113	1
207904_s_at	0.505865596364213	3.63846132499943e-07
207906_at	-0.116076557573203	1
207907_at	0.768220365179623	1.26323399375154e-07
207908_at	-0.114333293536551	1
207909_x_at	0.0833189385598416	1
207910_at	0.00874537092574013	1
207911_s_at	-0.250901256443972	0.0382515585957545
207912_s_at	0.0771314542029682	1
207913_at	-0.0558139013904619	1
207914_x_at	-0.460000209617498	0.00018336901861567
207915_at	-0.0685535606982457	1
207916_at	-0.0611182658488048	1
207917_at	-0.0210582449945269	1
207918_s_at	-0.10753187658614	1
207919_at	-0.0768129168905221	1
207920_x_at	-0.0229623213835843	1
207921_x_at	-0.502014018872918	0.000118017114818707
207922_s_at	-0.0583444397006563	1
207923_x_at	-0.504450436677979	6.69280052752533e-06
207924_x_at	-0.646175077931248	0.0014161945269901
207925_at	-0.155560868904288	1
207926_at	-0.00198816640699073	1
207927_at	-0.0621443722130266	1
207928_s_at	-0.066763796041764	1
207929_at	-0.351167227826734	3.73030270026186e-05
207930_at	-0.204992771078021	1
207931_s_at	-0.0998920610338478	1
207932_at	0.0470613298728364	1
207933_at	-0.0758655153318246	1
207934_at	-0.00370236257852907	1
207935_s_at	-0.0801177612025641	1
207936_x_at	-0.0841872408248605	1
207937_x_at	-0.198644615257469	0.588864496553805
207938_at	-0.141707000681677	1
207939_x_at	0.233300680186454	0.000267515005848612
207940_x_at	-0.0605900454456094	1
207941_s_at	0.252624782024382	0.0492164244414582
207943_x_at	0.581247307078351	0.0639498426206451
207944_at	-0.063581116593534	1
207945_s_at	0.569062554895612	9.51075530516119e-10
207946_at	-0.202267717890036	0.00028971282617351
207949_s_at	-0.334854780901894	0.00499130343028052
207950_s_at	-0.971144945988965	2.92758071697411e-06
207951_at	-0.0243858131209875	1
207952_at	-0.205872923461106	0.00877535091475443
207953_at	0.2651666616605	0.256053545488462
207954_at	-0.0429642328546676	1
207955_at	-0.0911333294946748	1
207956_x_at	-0.0593852235858945	1
207957_s_at	1.18134771369879	2.01458759492158e-06
207958_at	-0.952172162160291	6.85698101180937e-06
207959_s_at	-0.160678896451883	1
207960_at	-0.0140812083293751	1
207961_x_at	-0.0299840351648548	1
207962_at	0.020223606549048	1
207963_at	-0.186996318253549	1
207964_x_at	-0.125433682122231	1
207965_at	-0.126233431272591	1
207966_s_at	-0.269177491469229	1
207967_at	-0.10020254833994	1
207968_s_at	0.536854432062961	4.48840112297534e-05
207969_x_at	-0.108629731005906	1
207971_s_at	0.285587915220747	1
207972_at	-0.0134079045316131	1
207973_x_at	-0.094389425835161	1
207974_s_at	-0.0568692368425854	1
207976_at	-0.208816385686509	0.00051686682298923
207977_s_at	-0.482474667249416	0.0203125309622562
207978_s_at	-0.329420727541335	1
207979_s_at	0.568223227636749	0.0871831990510558
207980_s_at	0.612639792202824	0.266337252960418
207981_s_at	-2.74227829380797	2.57721819794089e-15
207982_at	-0.0482109056977391	1
207983_s_at	0.118159398786089	1
207984_s_at	-0.257158174090946	0.000277604314297992
207985_at	-0.160878927631775	0.185498797264766
207986_x_at	0.00515931027938699	1
207987_s_at	0.414740897921283	7.55451776687511e-05
207988_s_at	0.400253558207414	4.89658565271195e-08
207989_at	-0.110841131867354	1
207990_x_at	-0.11201124789104	1
207991_x_at	-0.0806210276350647	1
207992_s_at	0.549280836174342	0.000839785196316464
207993_s_at	-0.776204612092034	2.08367145541034e-09
207994_s_at	-0.106864508087081	1
207995_s_at	-0.237029663984865	0.000120880699676266
207996_s_at	1.10708720523939	9.82984537422365e-06
207998_s_at	-0.196926478509967	1
207999_s_at	0.108385195064336	1
208000_at	-0.154493799699083	0.890680311045995
208002_s_at	-0.617268728266351	0.829796775810147
208003_s_at	-0.214228476467036	1
208004_at	-0.248574206390692	4.76223764678165e-06
208005_at	-0.00243765627638926	1
208006_at	-1.62636339283719	4.67693116940531e-12
208007_at	-0.0463511327726596	1
208008_at	-0.172005846792828	0.614119363422605
208009_s_at	0.00804395166767691	1
208010_s_at	0.392487350991875	5.91149322514527e-05
208011_at	-0.0323278060081158	1
208012_x_at	0.860382317997922	7.38859373325144e-15
208013_s_at	0.0116882638025726	1
208014_x_at	-0.289533458632233	0.000214789663517838
208015_at	0.114038251813612	1
208016_s_at	-0.485736037615796	1
208017_s_at	-0.335112437416974	0.0046054720476183
208018_s_at	1.60636402069601	2.68972188696104e-15
208019_at	-0.0112435423087272	1
208020_s_at	-0.243373615679729	0.00200779584135528
208021_s_at	0.210601739060701	0.283879503603278
